id,gender,masterCategory,categorical,articleType,baseColour,season,year,usage,productDisplayName,filename,link
42950,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,French Connection Men Brown Belt,fashion-product-images-dataset/fashion-dataset/images/42950.jpg,http://assets.myntassets.com/v1/images/style/properties/3c09655193b318278609311f8791835f_images.jpg
36038,Unisex,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,OTLS Unisex Blue Bag,fashion-product-images-dataset/fashion-dataset/images/36038.jpg,http://assets.myntassets.com/v1/images/style/properties/OTLS-Unisex-Blue-Bag_8d260b73469ee7b1917de99fe655ce0e_images.jpg
27141,Women,Apparel,Innerwear,Bra,Beige,Summer,2012.0,Casual,Miss-T Beige Bra,fashion-product-images-dataset/fashion-dataset/images/27141.jpg,http://assets.myntassets.com/v1/images/style/properties/0493b4de00bfc514b860eec2f12394f3_images.jpg
59777,Women,Accessories,Jewellery,Bracelet,Gold,Winter,2016.0,Casual,Estelle Women Gold Bracelet,fashion-product-images-dataset/fashion-dataset/images/59777.jpg,http://assets.myntassets.com/v1/images/style/properties/Estelle-Women-Gold-Bracelet_5996f626cfa975954bfe941bb8a44a06_images.jpg
23562,Women,Personal Care,Fragrance,Perfume and Body Mist,Cream,Spring,2017.0,Casual,Police Pure Women Perfume,fashion-product-images-dataset/fashion-dataset/images/23562.jpg,http://assets.myntassets.com/v1/images/style/properties/80e79f0eaff10404b3410978923eaf5d_images.jpg
49136,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017.0,Casual,Deborah 24 Ore Lip Liner 221,fashion-product-images-dataset/fashion-dataset/images/49136.jpg,http://assets.myntassets.com/v1/images/style/properties/Deborah-Cherry-Gloss-24-Ore-Lip-Liner-221_bf7460b66168f4f0a01f7b4a0ec7b89c_images.jpg
45691,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,TOUS Women Leau Eau De Toilette 50 ml,fashion-product-images-dataset/fashion-dataset/images/45691.jpg,http://assets.myntassets.com/v1/images/style/properties/e5e2d56ca9cdd18e9a4f944d86797f74_images.jpg
37551,Girls,Apparel,Socks,Booties,White,Summer,2012.0,Casual,Madagascar 3 Infant Girls White Booties,fashion-product-images-dataset/fashion-dataset/images/37551.jpg,http://assets.myntassets.com/v1/images/style/properties/f8295cda196d978f23f87836a2ed44b4_images.jpg
57549,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Lotus Herbals Floral Glam Apple Berry Lipstick 001,fashion-product-images-dataset/fashion-dataset/images/57549.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Floral-Glam-Apple-Berry-Lipstick-001_dd29eb0f9101ab58b3cda481ee6badb5_images.jpg
56055,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Colorbar Extra Durable Sassy Lip Color 017,fashion-product-images-dataset/fashion-dataset/images/56055.jpg,http://assets.myntassets.com/assets/images/56055/2019/1/11/0dcf9e66-5090-4328-ba88-3377a8fffd8e1547191301395-Colorbar-Extra-Durable-Sassy-Lip-Color-017-7921547191301344-1.jpg
46865,Men,Accessories,Socks,Socks,Green,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks,fashion-product-images-dataset/fashion-dataset/images/46865.jpg,http://assets.myntassets.com/v1/images/style/properties/f6dfbacc32eb349b457c293105caa427_images.jpg
10769,Unisex,Footwear,Flip Flops,Flip Flops,White,Winter,2012.0,Casual,Disney Unisex Kids Basic White Flip Flops,fashion-product-images-dataset/fashion-dataset/images/10769.jpg,http://assets.myntassets.com/v1/images/style/properties/2fc1f397f8b898a16664b97c55439f51_images.jpg
4351,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Mickey Men's Mickey Standing Passing Ray Brown T-shirt,fashion-product-images-dataset/fashion-dataset/images/4351.jpg,http://assets.myntassets.com/v1/images/style/properties/46c85c9b16de0d8063a172ed276b5785_images.jpg
13506,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Chimp Men Color me Happy White Tshirts,fashion-product-images-dataset/fashion-dataset/images/13506.jpg,http://assets.myntassets.com/v1/images/style/properties/ecf8709cb817bd0de3a145b064f28741_images.jpg
49049,Women,Accessories,Jewellery,Ring,Silver,Fall,2012.0,Casual,Lucera Women Silver Ring,fashion-product-images-dataset/fashion-dataset/images/49049.jpg,http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Ring_33b5fb0e39e5d2d8aaa5eea0f3d75852_images.jpg
49922,Women,Apparel,Saree,Sarees,Pink,Fall,2012.0,Ethnic,Fabindia Pink Tie & Dye Ghicha Striped Saree,fashion-product-images-dataset/fashion-dataset/images/49922.jpg,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Pink-Sari_9de94a5c6215314cd20e768e81fb2802_images.jpg
59600,Women,Apparel,Saree,Sarees,Rust,Fall,2012.0,Ethnic,FNF Rust Wedding Collection Sari,fashion-product-images-dataset/fashion-dataset/images/59600.jpg,http://assets.myntassets.com/v1/images/style/properties/FNF-Rust---Green-Collection-for-Wedding-Sari_8a5ee22b73ef48ec683e77ba3b8de5a4_images.jpg
29173,Girls,Apparel,Bottomwear,Skirts,Green,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Printed Green Skirt,fashion-product-images-dataset/fashion-dataset/images/29173.jpg,http://assets.myntassets.com/v1/images/style/properties/6f0301243ab65a05244fb24b036346a6_images.jpg
55861,Women,Personal Care,Nails,Nail Polish,Green,Spring,2017.0,Casual,Colorbar Moss Agate Nail Lacquer 93,fashion-product-images-dataset/fashion-dataset/images/55861.jpg,http://assets.myntassets.com/assets/images/55861/2019/1/11/64e88476-918a-4499-ae89-7f24cbb54d351547181732428-Colorbar-Moss-Agate-Nail-Lacquer-93-5301547181732262-1.jpg
48477,Women,Apparel,Dress,Dresses,Cream,Winter,2011.0,Casual,French Connection Women Cream Dress,fashion-product-images-dataset/fashion-dataset/images/48477.jpg,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Cream-Dress_65e1694f54308b4da1d37b035665721d_images.jpg
25880,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,American Tourister Unisex Black Backpack,fashion-product-images-dataset/fashion-dataset/images/25880.jpg,http://assets.myntassets.com/v1/images/style/properties/American-Tourister-Unisex-Black-Backpack24b10a494f303df7a1d38990205ec2ec_images.jpg
13624,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Red,Summer,2016.0,Casual,Hanes Men Knitted Red Shorts,fashion-product-images-dataset/fashion-dataset/images/13624.jpg,http://assets.myntassets.com/v1/images/style/properties/b53759399455ed8a2e526d94ba7a2c51_images.jpg
28391,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Black Sunglasses,fashion-product-images-dataset/fashion-dataset/images/28391.jpg,http://assets.myntassets.com/v1/images/style/properties/f15e7000bc422fd898a237eded977a7c_images.jpg
28200,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Ray-Ban Men Active Lifestyle Copper Sunglasses,fashion-product-images-dataset/fashion-dataset/images/28200.jpg,http://assets.myntassets.com/v1/images/style/properties/Ray-Ban-Men-Active-Lifestyle-Copper-Sunglassesb7761297ec669a622453f898fce8759f_images.jpg
36410,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Reid & Taylor Men Black Socks,fashion-product-images-dataset/fashion-dataset/images/36410.jpg,http://assets.myntassets.com/v1/images/style/properties/e1ba4b7b11e15f9e7adb07e8d0197fb2_images.jpg
21706,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Men Quartz White Dial Watch FS4677,fashion-product-images-dataset/fashion-dataset/images/21706.jpg,http://assets.myntassets.com/v1/images/style/properties/Fossil-Men-Quartz-White-Watchedf8b47e2bfc65ec2638649777e4fcfd_images.jpg
9795,Unisex,Accessories,Bags,Backpacks,Red,Fall,2011.0,Casual,ADIDAS Unisex NBA Bulls BP Red Backpacks,fashion-product-images-dataset/fashion-dataset/images/9795.jpg,http://assets.myntassets.com/v1/images/style/properties/e827be076e14cb49d447fa76dbae988b_images.jpg
49529,Women,Accessories,Bags,Clutches,Gold,Summer,2012.0,Casual,Rocia Women Gold Purse,fashion-product-images-dataset/fashion-dataset/images/49529.jpg,http://assets.myntassets.com/v1/images/style/properties/84ac51fa012830cd2480e2b3c16f3257_images.jpg
38680,Women,Accessories,Wallets,Wallets,Blue,Winter,2015.0,Casual,Spice Art Women Canvas Blue Wallet,fashion-product-images-dataset/fashion-dataset/images/38680.jpg,http://assets.myntassets.com/v1/images/style/properties/5847e97c818861fd204060fc64362cde_images.jpg
33226,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Sepia Women Navy Blue Dress,fashion-product-images-dataset/fashion-dataset/images/33226.jpg,http://assets.myntassets.com/v1/images/style/properties/84675b00cc1e92d6f68b1f03911627ab_images.jpg
28036,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Jockey ELANCE Men Blue Y Front Briefs 1006,fashion-product-images-dataset/fashion-dataset/images/28036.jpg,http://assets.myntassets.com/v1/images/style/properties/930149e4c818c52b2af634a534ec4edf_images.jpg
33919,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Citizen Women White Dial Watch,fashion-product-images-dataset/fashion-dataset/images/33919.jpg,http://assets.myntassets.com/v1/images/style/properties/1c211ff05b257d51e0c7577b0244d120_images.jpg
25665,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch NE3001SL05,fashion-product-images-dataset/fashion-dataset/images/25665.jpg,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Men-Black-Dial-Watch_b54bd9e6e80c4866c7067fca999f6751_images.jpg
55491,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,fashion-product-images-dataset/fashion-dataset/images/55491.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-Gold-Dust-Poussiere-Doree-Colorburst-Lip-Gloss-024_ed41da69ac3f9c1c17cb6517a999b749_images.jpg
38749,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2012.0,Casual,Nike Unisex Grey Ultimatum Max Air Compact Backpack,fashion-product-images-dataset/fashion-dataset/images/38749.jpg,http://assets.myntassets.com/v1/images/style/properties/5675b6742c8e3a0d594703f1203d6989_images.jpg
25605,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch N1161SM02,fashion-product-images-dataset/fashion-dataset/images/25605.jpg,http://assets.myntassets.com/v1/images/style/properties/4dc1db0c7e9a26b73aa764f772a6f457_images.jpg
13433,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Blue Tshirts,fashion-product-images-dataset/fashion-dataset/images/13433.jpg,http://assets.myntassets.com/v1/images/style/properties/bf8de4b28e2642053d91367e503f01c2_images.jpg
28181,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,fashion-product-images-dataset/fashion-dataset/images/28181.jpg,http://assets.myntassets.com/v1/images/style/properties/Ray-Ban-Men-Aviator-Gold-Sunglasses_a403b4c64f9e8f20275ca55a2ef6a3d0_images.jpg
21341,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Pal Zileri Men Casual Steel Frame Sunglasses,fashion-product-images-dataset/fashion-dataset/images/21341.jpg,http://assets.myntassets.com/v1/images/style/properties/4f0ccca7a9e076bbb478348e321df468_images.jpg
14844,Men,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Wallets,fashion-product-images-dataset/fashion-dataset/images/14844.jpg,http://assets.myntassets.com/v1/images/style/properties/9fb8b384c0a1c5bd371ea96668cc1b59_images.jpg
50895,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,Prafful Green & Cream Printed Sari,fashion-product-images-dataset/fashion-dataset/images/50895.jpg,http://assets.myntassets.com/v1/images/style/properties/6b0823f9a0b71d0fffb08d5798194095_images.jpg
21974,Women,Accessories,Bags,Handbags,Olive,Winter,2015.0,Casual,Murcia Women Casual Olive Handbag,fashion-product-images-dataset/fashion-dataset/images/21974.jpg,http://assets.myntassets.com/v1/images/style/properties/a833d69f0fe4124124ae9ae31db161f7_images.jpg
59247,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Watch,fashion-product-images-dataset/fashion-dataset/images/59247.jpg,http://assets.myntassets.com/v1/images/style/properties/Titan-Men-Black-Watch_3b2be21daa002b28fb75ddc35fd8f77d_images.jpg
7491,Women,Apparel,Bottomwear,Shorts,Pink,Summer,2011.0,Sports,"Nike Women's EM Tempo 3.5"" Pink Short",fashion-product-images-dataset/fashion-dataset/images/7491.jpg,http://assets.myntassets.com/v1/images/style/properties/73ffb17fff01883c64282521d7608966_images.jpg
35313,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,fashion-product-images-dataset/fashion-dataset/images/35313.jpg,http://assets.myntassets.com/v1/images/style/properties/5ee4cbb5ba455589fad45bd33fb24914_images.jpg
4630,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,ADIDAS Men's Chewang Slides Black Blue Flip Flops,fashion-product-images-dataset/fashion-dataset/images/4630.jpg,http://assets.myntassets.com/v1/images/style/properties/dc10da0d9526974279a820c1b8de1c62_images.jpg
41870,Men,Footwear,Sandal,Sandals,Black,Summer,2015.0,Casual,Estd. 1977 Men Black Sandals,fashion-product-images-dataset/fashion-dataset/images/41870.jpg,http://assets.myntassets.com/v1/images/style/properties/e8c3a0746db88a83bd8c78dcb3da9c54_images.jpg
17592,Unisex,Accessories,Eyewear,Sunglasses,Black,Summer,2017.0,Sports,Speedo Unisex Funky Eyewear Black Sunglasses,fashion-product-images-dataset/fashion-dataset/images/17592.jpg,http://assets.myntassets.com/v1/images/style/properties/d97e86de4f6e6af5e9091539539d044f_images.jpg
55381,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Revlon Red Spark Nail Polish 318,fashion-product-images-dataset/fashion-dataset/images/55381.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-Red-Spark-Nail-Polish-318_8ff8f1d01873adaacbce9bd501ba7c3d_images.jpg
15552,Women,Accessories,Socks,Socks,White,Summer,2013.0,Sports,Fila Women Pack Of 3 White Socks,fashion-product-images-dataset/fashion-dataset/images/15552.jpg,http://assets.myntassets.com/v1/images/style/properties/FILA-Women-Pack-of-3-Blue-Socks_9d6391d93701b2dabc85aca27eb53729_images.jpg
33865,Men,Footwear,Sandal,Sports Sandals,Black,Winter,2012.0,Casual,Puma Men Black & Green Aripon Ind Sports Sandals,fashion-product-images-dataset/fashion-dataset/images/33865.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Aripon-Black-Sandals_35974cb567d7b4eecbdfe3b7cb0ab593_images.jpg
35109,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Allen Solly Men Leather Black Wallet,fashion-product-images-dataset/fashion-dataset/images/35109.jpg,http://assets.myntassets.com/v1/images/style/properties/e1e7675daa65092c0266b23697af308b_images.jpg
55295,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Lakme Absolute Berryshine Plump & Shine Lip Gloss,fashion-product-images-dataset/fashion-dataset/images/55295.jpg,http://assets.myntassets.com/v1/image/style/properties/55295/Lakme-Absolute-Berryshine-Plump--Shine-Lip-Gloss_1_af0fa99bc56a2fbb8596c37f342fdaf9.jpg
25159,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Leatherette Black Handbag,fashion-product-images-dataset/fashion-dataset/images/25159.jpg,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Black-Handbag6c323c9cd9575cf48af213131345ec5b_images.jpg
5077,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Being Human Women Silicon Strap Blue Watch,fashion-product-images-dataset/fashion-dataset/images/5077.jpg,http://assets.myntassets.com/v1/images/style/properties/b0c2181df0be40c75d0b131e055053ca_images.jpg
54942,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Do u speak green Men Green T-shirt,fashion-product-images-dataset/fashion-dataset/images/54942.jpg,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Men-Green-T-shirt_5db6b14be680dfd7a54ca4b4852db7b7_images.jpg
8212,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Beach Upgrades Black Watch,fashion-product-images-dataset/fashion-dataset/images/8212.jpg,http://assets.myntassets.com/v1/images/style/properties/983214484f9cb20a8cb32e5de37d3948_images.jpg
55523,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Revlon Photo Ready Makeup Shell 003,fashion-product-images-dataset/fashion-dataset/images/55523.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-Photo-Ready-Makeup-Shell-003_89906fb397058541dff5f5a0cdbb85cf_images.jpg
23401,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Jeans,fashion-product-images-dataset/fashion-dataset/images/23401.jpg,http://assets.myntassets.com/v1/images/style/properties/Spykar-Mens-Jeans_720378d9cf72990f808dea5a457d4552_images.jpg
15877,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Big Face Blue Slippers,fashion-product-images-dataset/fashion-dataset/images/15877.jpg,http://assets.myntassets.com/v1/images/style/properties/b47dbce3cb783defe2b66ffc2ec08cfc_images.jpg
41675,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Catwalk Women Silver Flats,fashion-product-images-dataset/fashion-dataset/images/41675.jpg,http://assets.myntassets.com/v1/images/style/properties/f88a8aa62307769face349d87da9cea1_images.jpg
18826,Men,Accessories,Wallets,Wallets,Brown,Summer,2011.0,,Peter England Men Statements Brown Wallet,fashion-product-images-dataset/fashion-dataset/images/18826.jpg,http://assets.myntassets.com/v1/images/style/properties/a8cc40433828dbd034b5c5f1d3311e08_images.jpg
1939,Women,Accessories,Bags,Handbags,Blue,Summer,2011.0,Sports,Geonaute Women Large Outdoor Bag Bag,fashion-product-images-dataset/fashion-dataset/images/1939.jpg,http://assets.myntassets.com/v1/images/style/properties/9d64d3fc7147ae2df0362f862c8912b9_images.jpg
15701,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Spykar Men Stripes Grey Sweaters,fashion-product-images-dataset/fashion-dataset/images/15701.jpg,http://assets.myntassets.com/v1/images/style/properties/815614cff9b274522134e9b7d82a2dd4_images.jpg
50998,Women,Apparel,Innerwear,Bra,Green,Summer,2014.0,Casual,Enamor Youth Green Bra,fashion-product-images-dataset/fashion-dataset/images/50998.jpg,http://assets.myntassets.com/v1/images/style/properties/Enamor-Women-YOUTH38-Black-Bra_d76586c7980906a8f2f6976a6c033d9a_images.jpg
52017,Women,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2017.0,Casual,Inaya Women Black Pyjama Set,fashion-product-images-dataset/fashion-dataset/images/52017.jpg,http://assets.myntassets.com/v1/images/style/properties/Inaya-Women-Black-Pyjama-Set_6d7e72a46da9f4ccead3faad72cbf4e3_images.jpg
